CAFA_Id,Uniprot_Id
T96060000805,ANGL4_HUMAN
T96060000806,ANGL5_HUMAN
T96060000807,ANGL6_HUMAN
T96060000808,ANGL7_HUMAN
T96060000809,ANGL8_HUMAN
T96060000810,ANGP1_HUMAN
T96060000811,ANGP2_HUMAN
T96060000812,ANGP4_HUMAN
T96060000813,ANGT_HUMAN
T96060000814,ANHX_HUMAN
T96060000815,ANK1_HUMAN
T96060000816,ANK2_HUMAN
T96060000817,ANK3_HUMAN
T96060000818,ANKAR_HUMAN
T96060000819,ANKE1_HUMAN
T96060000820,ANKF1_HUMAN
T96060000821,ANKH1_HUMAN
T96060000822,ANKH_HUMAN
T96060000823,ANKK1_HUMAN
T96060000824,ANKL1_HUMAN
T96060000825,ANKL2_HUMAN
T96060000826,ANKMT_HUMAN
T96060000827,ANKR1_HUMAN
T96060000828,ANKR2_HUMAN
T96060000829,ANKR6_HUMAN
T96060000830,ANKR7_HUMAN
T96060000831,ANKR9_HUMAN
T96060000832,ANKS3_HUMAN
T96060000833,ANKS6_HUMAN
T96060000834,ANKUB_HUMAN
T96060000835,ANKY1_HUMAN
T96060000836,ANKY2_HUMAN
T96060000837,ANKZ1_HUMAN
T96060000838,ANLN_HUMAN
T96060000839,ANM1_HUMAN
T96060000840,ANM2_HUMAN
T96060000841,ANM3_HUMAN
T96060000842,ANM5_HUMAN
T96060000843,ANM6_HUMAN
T96060000844,ANM7_HUMAN
T96060000845,ANM8_HUMAN
T96060000846,ANM9_HUMAN
T96060000847,ANO10_HUMAN
T96060000848,ANO1_HUMAN
T96060000849,ANO2_HUMAN
T96060000850,ANO3_HUMAN
T96060000851,ANO4_HUMAN
T96060000852,ANO5_HUMAN
T96060000853,ANO6_HUMAN
T96060000854,ANO7_HUMAN
T96060000855,ANO8_HUMAN
T96060000856,ANO9_HUMAN
T96060000857,ANPRA_HUMAN
T96060000858,ANPRB_HUMAN
T96060000859,ANPRC_HUMAN
T96060000860,ANR10_HUMAN
T96060000861,ANR11_HUMAN
T96060000862,ANR12_HUMAN
T96060000863,ANR16_HUMAN
T96060000864,ANR17_HUMAN
T96060000865,ANR19_HUMAN
T96060000866,ANR22_HUMAN
T96060000867,ANR23_HUMAN
T96060000868,ANR24_HUMAN
T96060000869,ANR26_HUMAN
T96060000870,ANR27_HUMAN
T96060000871,ANR28_HUMAN
T96060000872,ANR29_HUMAN
T96060000873,ANR31_HUMAN
T96060000874,ANR35_HUMAN
T96060000875,ANR37_HUMAN
T96060000876,ANR39_HUMAN
T96060000877,ANR40_HUMAN
T96060000878,ANR42_HUMAN
T96060000879,ANR44_HUMAN
T96060000880,ANR45_HUMAN
T96060000881,ANR46_HUMAN
T96060000882,ANR49_HUMAN
T96060000883,ANR50_HUMAN
T96060000884,ANR52_HUMAN
T96060000885,ANR53_HUMAN
T96060000886,ANR54_HUMAN
T96060000887,ANR55_HUMAN
T96060000888,ANR60_HUMAN
T96060000889,ANR61_HUMAN
T96060000890,ANR62_HUMAN
T96060000891,ANR63_HUMAN
T96060000892,ANR65_HUMAN
T96060000893,ANR66_HUMAN
T96060000894,ANRA2_HUMAN
T96060000895,ANS1A_HUMAN
T96060000896,ANS1B_HUMAN
T96060000897,ANS4B_HUMAN
T96060000898,ANT3_HUMAN
T96060000899,ANTR1_HUMAN
T96060000900,ANTR2_HUMAN
T96060000901,ANTRL_HUMAN
T96060000902,ANX10_HUMAN
T96060000903,ANX11_HUMAN
T96060000904,ANX13_HUMAN
T96060000905,ANXA1_HUMAN
T96060000906,ANXA2_HUMAN
T96060000907,ANXA3_HUMAN
T96060000908,ANXA4_HUMAN
T96060000909,ANXA5_HUMAN
T96060000910,ANXA6_HUMAN
T96060000911,ANXA7_HUMAN
T96060000912,ANXA8_HUMAN
T96060000913,ANXA9_HUMAN
T96060000914,AOAH_HUMAN
T96060000915,AOC1_HUMAN
T96060000916,AOC2_HUMAN
T96060000917,AOC3_HUMAN
T96060000918,AOFA_HUMAN
T96060000919,AOFB_HUMAN
T96060000920,AOXA_HUMAN
T96060000921,AP180_HUMAN
T96060000922,AP1AR_HUMAN
T96060000923,AP1B1_HUMAN
T96060000924,AP1G1_HUMAN
T96060000925,AP1G2_HUMAN
T96060000926,AP1M1_HUMAN
T96060000927,AP1M2_HUMAN
T96060000928,AP1S1_HUMAN
T96060000929,AP1S2_HUMAN
T96060000930,AP1S3_HUMAN
T96060000931,AP2A1_HUMAN
T96060000932,AP2A2_HUMAN
T96060000933,AP2A_HUMAN
T96060000934,AP2B1_HUMAN
T96060000935,AP2B_HUMAN
T96060000936,AP2C_HUMAN
T96060000937,AP2D_HUMAN
T96060000938,AP2E_HUMAN
T96060000939,AP2M1_HUMAN
T96060000940,AP2S1_HUMAN
T96060000941,AP3B1_HUMAN
T96060000942,AP3B2_HUMAN
T96060000943,AP3D1_HUMAN
T96060000944,AP3M1_HUMAN
T96060000945,AP3M2_HUMAN
T96060000946,AP3S1_HUMAN
T96060000947,AP3S2_HUMAN
T96060000948,AP4AT_HUMAN
T96060000949,AP4A_HUMAN
T96060000950,AP4B1_HUMAN
T96060000951,AP4E1_HUMAN
T96060000952,AP4M1_HUMAN
T96060000953,AP4S1_HUMAN
T96060000954,AP5B1_HUMAN
T96060000955,AP5M1_HUMAN
T96060000956,AP5S1_HUMAN
T96060000957,AP5Z1_HUMAN
T96060000958,APAF_HUMAN
T96060000959,APBA1_HUMAN
T96060000960,APBA2_HUMAN
T96060000961,APBA3_HUMAN
T96060000962,APBB1_HUMAN
T96060000963,APBB2_HUMAN
T96060000964,APBB3_HUMAN
T96060000965,APBP2_HUMAN
T96060000966,APC10_HUMAN
T96060000967,APC11_HUMAN
T96060000968,APC13_HUMAN
T96060000969,APC15_HUMAN
T96060000970,APC16_HUMAN
T96060000971,APC1_HUMAN
T96060000972,APC4_HUMAN
T96060000973,APC5_HUMAN
T96060000974,APC7_HUMAN
T96060000975,APCD1_HUMAN
T96060000976,APCDL_HUMAN
T96060000977,APCL_HUMAN
T96060000978,APC_HUMAN
T96060000979,APEL_HUMAN
T96060000980,APEX1_HUMAN
T96060000981,APEX2_HUMAN
T96060000982,APH1A_HUMAN
T96060000983,APH1B_HUMAN
T96060000984,API5_HUMAN
T96060000985,APJ_HUMAN
T96060000986,APLD1_HUMAN
T96060000987,APLF_HUMAN
T96060000988,APLP1_HUMAN
T96060000989,APLP2_HUMAN
T96060000990,APMAP_HUMAN
T96060000991,APOA1_HUMAN
T96060000992,APOA2_HUMAN
T96060000993,APOA4_HUMAN
T96060000994,APOA5_HUMAN
T96060000995,APOA_HUMAN
T96060000996,APOBR_HUMAN
T96060000997,APOB_HUMAN
T96060000998,APOC1_HUMAN
T96060000999,APOC2_HUMAN
T96060001000,APOC3_HUMAN
T96060001001,APOC4_HUMAN
T96060001002,APOD_HUMAN
T96060001003,APOE_HUMAN
T96060001004,APOF_HUMAN
T96060001005,APOH_HUMAN
T96060001006,APOL1_HUMAN
T96060001007,APOL2_HUMAN
T96060001008,APOL3_HUMAN
T96060001009,APOL4_HUMAN
T96060001010,APOL5_HUMAN
T96060001011,APOL6_HUMAN
T96060001012,APOM_HUMAN
T96060001013,APRG1_HUMAN
T96060001014,APRIO_HUMAN
T96060001015,APRV1_HUMAN
T96060001016,APR_HUMAN
T96060001017,APTX_HUMAN
T96060001018,APT_HUMAN
T96060001019,AQ12A_HUMAN
T96060001020,AQ12B_HUMAN
T96060001021,AQP10_HUMAN
T96060001022,AQP11_HUMAN
T96060001023,AQP1_HUMAN
T96060001024,AQP2_HUMAN
T96060001025,AQP3_HUMAN
T96060001026,AQP4_HUMAN
T96060001027,AQP5_HUMAN
T96060001028,AQP6_HUMAN
T96060001029,AQP73_HUMAN
T96060001030,AQP7_HUMAN
T96060001031,AQP8_HUMAN
T96060001032,AQP9_HUMAN
T96060001033,AQR_HUMAN
T96060001034,AR13A_HUMAN
T96060001035,AR13B_HUMAN
T96060001036,AR26L_HUMAN
T96060001037,AR2BP_HUMAN
T96060001038,AR6P1_HUMAN
T96060001039,AR6P4_HUMAN
T96060001040,AR6P6_HUMAN
T96060001041,ARAF_HUMAN
T96060001042,ARAID_HUMAN
T96060001043,ARAP1_HUMAN
T96060001044,ARAP2_HUMAN
T96060001045,ARAP3_HUMAN
T96060001046,ARAS1_HUMAN
T96060001047,ARBK1_HUMAN
T96060001048,ARBK2_HUMAN
T96060001049,ARC1A_HUMAN
T96060001050,ARC1B_HUMAN
T96060001051,ARCH_HUMAN
T96060001052,ARC_HUMAN
T96060001053,AREG_HUMAN
T96060001054,AREL1_HUMAN
T96060001055,ARF1_HUMAN
T96060001056,ARF3_HUMAN
T96060001057,ARF4_HUMAN
T96060001058,ARF5_HUMAN
T96060001059,ARF6_HUMAN
T96060001060,ARFG1_HUMAN
T96060001061,ARFG2_HUMAN
T96060001062,ARFG3_HUMAN
T96060001063,ARFP1_HUMAN
T96060001064,ARFP2_HUMAN
T96060001065,ARFRP_HUMAN
T96060001066,ARF_HUMAN
T96060001067,ARG28_HUMAN
T96060001068,ARG33_HUMAN
T96060001069,ARG35_HUMAN
T96060001070,ARG39_HUMAN
T96060001071,ARGAL_HUMAN
T96060001072,ARGFX_HUMAN
T96060001073,ARGI1_HUMAN
T96060001074,ARGI2_HUMAN
T96060001075,ARGL1_HUMAN
T96060001076,ARH37_HUMAN
T96060001077,ARH38_HUMAN
T96060001078,ARH40_HUMAN
T96060001079,ARHG1_HUMAN
T96060001080,ARHG2_HUMAN
T96060001081,ARHG3_HUMAN
T96060001082,ARHG4_HUMAN
T96060001083,ARHG5_HUMAN
T96060001084,ARHG6_HUMAN
T96060001085,ARHG7_HUMAN
T96060001086,ARHG8_HUMAN
T96060001087,ARHG9_HUMAN
T96060001088,ARHGA_HUMAN
T96060001089,ARHGB_HUMAN
T96060001090,ARHGC_HUMAN
T96060001091,ARHGF_HUMAN
T96060001092,ARHGG_HUMAN
T96060001093,ARHGH_HUMAN
T96060001094,ARHGI_HUMAN
T96060001095,ARHGJ_HUMAN
T96060001096,ARHGP_HUMAN
T96060001097,ARHGQ_HUMAN
T96060001098,ARHL1_HUMAN
T96060001099,ARHL2_HUMAN
T96060001100,ARH_HUMAN
T96060001101,ARI1A_HUMAN
T96060001102,ARI1B_HUMAN
T96060001103,ARI1_HUMAN
T96060001104,ARI2O_HUMAN
T96060001105,ARI2_HUMAN
T96060001106,ARI3A_HUMAN
T96060001107,ARI3B_HUMAN
T96060001108,ARI3C_HUMAN
T96060001109,ARI4A_HUMAN
T96060001110,ARI4B_HUMAN
T96060001111,ARI5A_HUMAN
T96060001112,ARI5B_HUMAN
T96060001113,ARID2_HUMAN
T96060001114,ARIP4_HUMAN
T96060001115,ARK72_HUMAN
T96060001116,ARK73_HUMAN
T96060001117,ARK74_HUMAN
T96060001118,ARL10_HUMAN
T96060001119,ARL11_HUMAN
T96060001120,ARL14_HUMAN
T96060001121,ARL15_HUMAN
T96060001122,ARL16_HUMAN
T96060001123,ARL17_HUMAN
T96060001124,ARL1_HUMAN
T96060001125,ARL2_HUMAN
T96060001126,ARL3_HUMAN
T96060001127,ARL4A_HUMAN
T96060001128,ARL4C_HUMAN
T96060001129,ARL4D_HUMAN
T96060001130,ARL5A_HUMAN
T96060001131,ARL5B_HUMAN
T96060001132,ARL5C_HUMAN
T96060001133,ARL6_HUMAN
T96060001134,ARL8A_HUMAN
T96060001135,ARL8B_HUMAN
T96060001136,ARL9_HUMAN
T96060001137,ARLY_HUMAN
T96060001138,ARM10_HUMAN
T96060001139,ARM12_HUMAN
T96060001140,ARMC1_HUMAN
T96060001141,ARMC2_HUMAN
T96060001142,ARMC3_HUMAN
T96060001143,ARMC4_HUMAN
T96060001144,ARMC5_HUMAN
T96060001145,ARMC6_HUMAN
T96060001146,ARMC7_HUMAN
T96060001147,ARMC8_HUMAN
T96060001148,ARMC9_HUMAN
T96060001149,ARMD1_HUMAN
T96060001150,ARMD2_HUMAN
T96060001151,ARMD3_HUMAN
T96060001152,ARMD4_HUMAN
T96060001153,ARMS2_HUMAN
T96060001154,ARMT1_HUMAN
T96060001155,ARMX1_HUMAN
T96060001156,ARMX2_HUMAN
T96060001157,ARMX3_HUMAN
T96060001158,ARMX4_HUMAN
T96060001159,ARMX5_HUMAN
T96060001160,ARMX6_HUMAN
T96060001161,ARNT2_HUMAN
T96060001162,ARNT_HUMAN
T96060001163,AROS_HUMAN
T96060001164,ARP10_HUMAN
T96060001165,ARP19_HUMAN
T96060001166,ARP21_HUMAN
T96060001167,ARP2_HUMAN
T96060001168,ARP3B_HUMAN
T96060001169,ARP3C_HUMAN
T96060001170,ARP3_HUMAN
T96060001171,ARP5L_HUMAN
T96060001172,ARP5_HUMAN
T96060001173,ARP6_HUMAN
T96060001174,ARP8_HUMAN
T96060001175,ARPC2_HUMAN
T96060001176,ARPC3_HUMAN
T96060001177,ARPC4_HUMAN
T96060001178,ARPC5_HUMAN
T96060001179,ARPIN_HUMAN
T96060001180,ARRB1_HUMAN
T96060001181,ARRB2_HUMAN
T96060001182,ARRC_HUMAN
T96060001183,ARRD1_HUMAN
T96060001184,ARRD2_HUMAN
T96060001185,ARRD3_HUMAN
T96060001186,ARRD4_HUMAN
T96060001187,ARRD5_HUMAN
T96060001188,ARRS_HUMAN
T96060001189,ARSA_HUMAN
T96060001190,ARSB_HUMAN
T96060001191,ARSD_HUMAN
T96060001192,ARSE_HUMAN
T96060001193,ARSF_HUMAN
T96060001194,ARSG_HUMAN
T96060001195,ARSH_HUMAN
T96060001196,ARSI_HUMAN
T96060001197,ARSJ_HUMAN
T96060001198,ARSK_HUMAN
T96060001199,ARTN_HUMAN
T96060001200,ARV1_HUMAN
T96060001201,ARVC_HUMAN
T96060001202,ARX_HUMAN
T96060001203,ARY1_HUMAN
T96060001204,ARY2_HUMAN
T96060001205,AS3MT_HUMAN
T96060001206,ASA2B_HUMAN
T96060001207,ASAH1_HUMAN
T96060001208,ASAH2_HUMAN
T96060001209,ASAP1_HUMAN
T96060001210,ASAP2_HUMAN
T96060001211,ASAP3_HUMAN
T96060001212,ASAS1_HUMAN
T96060001213,ASB10_HUMAN
T96060001214,ASB11_HUMAN
T96060001215,ASB12_HUMAN
T96060001216,ASB13_HUMAN
T96060001217,ASB14_HUMAN
T96060001218,ASB15_HUMAN
T96060001219,ASB16_HUMAN
T96060001220,ASB17_HUMAN
T96060001221,ASB18_HUMAN
T96060001222,ASB1_HUMAN
T96060001223,ASB2_HUMAN
T96060001224,ASB3_HUMAN
T96060001225,ASB4_HUMAN
T96060001226,ASB5_HUMAN
T96060001227,ASB6_HUMAN
T96060001228,ASB7_HUMAN
T96060001229,ASB8_HUMAN
T96060001230,ASB9_HUMAN
T96060001231,ASCC1_HUMAN
T96060001232,ASCC2_HUMAN
T96060001233,ASCC3_HUMAN
T96060001234,ASCL1_HUMAN
T96060001235,ASCL2_HUMAN
T96060001236,ASCL3_HUMAN
T96060001237,ASCL4_HUMAN
T96060001238,ASCL5_HUMAN
T96060001239,ASC_HUMAN
T96060001240,ASF1A_HUMAN
T96060001241,ASF1B_HUMAN
T96060001242,ASGL1_HUMAN
T96060001243,ASGR1_HUMAN
T96060001244,ASGR2_HUMAN
T96060001245,ASH1L_HUMAN
T96060001246,ASH2L_HUMAN
T96060001247,ASHWN_HUMAN
T96060001248,ASIC1_HUMAN
T96060001249,ASIC2_HUMAN
T96060001250,ASIC3_HUMAN
T96060001251,ASIC4_HUMAN
T96060001252,ASIC5_HUMAN
T96060001253,ASIP_HUMAN
T96060001254,ASM3A_HUMAN
T96060001255,ASM3B_HUMAN
T96060001256,ASML_HUMAN
T96060001257,ASMT_HUMAN
T96060001258,ASM_HUMAN
T96060001259,ASNA_HUMAN
T96060001260,ASND1_HUMAN
T96060001261,ASNS_HUMAN
T96060001262,ASPC1_HUMAN
T96060001263,ASPD_HUMAN
T96060001264,ASPG_HUMAN
T96060001265,ASPH1_HUMAN
T96060001266,ASPH2_HUMAN
T96060001267,ASPH_HUMAN
T96060001268,ASPM_HUMAN
T96060001269,ASPN_HUMAN
T96060001270,ASPP1_HUMAN
T96060001271,ASPP2_HUMAN
T96060001272,ASPX_HUMAN
T96060001273,ASSY_HUMAN
T96060001274,ASTE1_HUMAN
T96060001275,ASTER_HUMAN
T96060001276,ASTL_HUMAN
T96060001277,ASTN1_HUMAN
T96060001278,ASTN2_HUMAN
T96060001279,ASTRA_HUMAN
T96060001280,ASTRB_HUMAN
T96060001281,ASTRC_HUMAN
T96060001282,ASURF_HUMAN
T96060001283,ASXL1_HUMAN
T96060001284,ASXL2_HUMAN
T96060001285,ASXL3_HUMAN
T96060001286,ASZ1_HUMAN
T96060001287,AT10A_HUMAN
T96060001288,AT10B_HUMAN
T96060001289,AT10D_HUMAN
T96060001290,AT11A_HUMAN
T96060001291,AT11B_HUMAN
T96060001292,AT11C_HUMAN
T96060001293,AT12A_HUMAN
T96060001294,AT131_HUMAN
T96060001295,AT132_HUMAN
T96060001296,AT133_HUMAN
T96060001297,AT134_HUMAN
T96060001298,AT135_HUMAN
T96060001299,AT1A1_HUMAN
T96060001300,AT1A2_HUMAN
T96060001301,AT1A3_HUMAN
T96060001302,AT1A4_HUMAN
T96060001303,AT1B1_HUMAN
T96060001304,AT1B2_HUMAN
T96060001305,AT1B3_HUMAN
T96060001306,AT1B4_HUMAN
T96060001307,AT2A1_HUMAN
T96060001308,AT2A2_HUMAN
T96060001309,AT2A3_HUMAN
T96060001310,AT2B1_HUMAN
T96060001311,AT2B2_HUMAN
T96060001312,AT2B3_HUMAN
T96060001313,AT2B4_HUMAN
T96060001314,AT2C1_HUMAN
T96060001315,AT2C2_HUMAN
T96060001316,AT2L1_HUMAN
T96060001317,AT2L2_HUMAN
T96060001318,AT5EL_HUMAN
T96060001319,AT5F1_HUMAN
T96060001320,AT5G1_HUMAN
T96060001321,AT5G2_HUMAN
T96060001322,AT5G3_HUMAN
T96060001323,AT5L2_HUMAN
T96060001324,AT7L1_HUMAN
T96060001325,AT7L2_HUMAN
T96060001326,AT7L3_HUMAN
T96060001327,AT8A1_HUMAN
T96060001328,AT8A2_HUMAN
T96060001329,AT8B1_HUMAN
T96060001330,AT8B2_HUMAN
T96060001331,AT8B3_HUMAN
T96060001332,AT8B4_HUMAN
T96060001333,AT8OS_HUMAN
T96060001334,ATAD1_HUMAN
T96060001335,ATAD2_HUMAN
T96060001336,ATAD5_HUMAN
T96060001337,ATAS1_HUMAN
T96060001338,ATAT_HUMAN
T96060001339,ATCAY_HUMAN
T96060001340,ATD2B_HUMAN
T96060001341,ATD3A_HUMAN
T96060001342,ATD3B_HUMAN
T96060001343,ATD3C_HUMAN
T96060001344,ATE1_HUMAN
T96060001345,ATF1_HUMAN
T96060001346,ATF2_HUMAN
T96060001347,ATF3_HUMAN
T96060001348,ATF4_HUMAN
T96060001349,ATF5_HUMAN
T96060001350,ATF6A_HUMAN
T96060001351,ATF6B_HUMAN
T96060001352,ATF7_HUMAN
T96060001353,ATG10_HUMAN
T96060001354,ATG12_HUMAN
T96060001355,ATG13_HUMAN
T96060001356,ATG2A_HUMAN
T96060001357,ATG2B_HUMAN
T96060001358,ATG3_HUMAN
T96060001359,ATG4A_HUMAN
T96060001360,ATG4B_HUMAN
T96060001361,ATG4C_HUMAN
T96060001362,ATG4D_HUMAN
T96060001363,ATG5_HUMAN
T96060001364,ATG7_HUMAN
T96060001365,ATG9A_HUMAN
T96060001366,ATG9B_HUMAN
T96060001367,ATGA1_HUMAN
T96060001368,ATIF1_HUMAN
T96060001369,ATL1_HUMAN
T96060001370,ATL2_HUMAN
T96060001371,ATL3_HUMAN
T96060001372,ATL4_HUMAN
T96060001373,ATL5_HUMAN
T96060001374,ATLA1_HUMAN
T96060001375,ATLA2_HUMAN
T96060001376,ATLA3_HUMAN
T96060001377,ATMIN_HUMAN
T96060001378,ATM_HUMAN
T96060001379,ATN1_HUMAN
T96060001380,ATNG_HUMAN
T96060001381,ATOH1_HUMAN
T96060001382,ATOH7_HUMAN
T96060001383,ATOH8_HUMAN
T96060001384,ATOX1_HUMAN
T96060001385,ATP23_HUMAN
T96060001386,ATP4A_HUMAN
T96060001387,ATP4B_HUMAN
T96060001388,ATP5E_HUMAN
T96060001389,ATP5H_HUMAN
T96060001390,ATP5I_HUMAN
T96060001391,ATP5J_HUMAN
T96060001392,ATP5L_HUMAN
T96060001393,ATP5S_HUMAN
T96060001394,ATP68_HUMAN
T96060001395,ATP6_HUMAN
T96060001396,ATP7A_HUMAN
T96060001397,ATP7B_HUMAN
T96060001398,ATP8_HUMAN
T96060001399,ATP9A_HUMAN
T96060001400,ATP9B_HUMAN
T96060001401,ATPA_HUMAN
T96060001402,ATPB_HUMAN
T96060001403,ATPD_HUMAN
T96060001404,ATPF1_HUMAN
T96060001405,ATPF2_HUMAN
T96060001406,ATPG_HUMAN
T96060001407,ATPK_HUMAN
T96060001408,ATPMD_HUMAN
T96060001409,ATPO_HUMAN
T96060001410,ATPUN_HUMAN
T96060001411,ATRAP_HUMAN
T96060001412,ATRIP_HUMAN
T96060001413,ATRN1_HUMAN
T96060001414,ATRN_HUMAN
T96060001415,ATRX_HUMAN
T96060001416,ATR_HUMAN
T96060001417,ATS10_HUMAN
T96060001418,ATS12_HUMAN
T96060001419,ATS13_HUMAN
T96060001420,ATS14_HUMAN
T96060001421,ATS15_HUMAN
T96060001422,ATS16_HUMAN
T96060001423,ATS17_HUMAN
T96060001424,ATS18_HUMAN
T96060001425,ATS19_HUMAN
T96060001426,ATS1_HUMAN
T96060001427,ATS20_HUMAN
T96060001428,ATS2_HUMAN
T96060001429,ATS3_HUMAN
T96060001430,ATS4_HUMAN
T96060001431,ATS5_HUMAN
T96060001432,ATS6_HUMAN
T96060001433,ATS7_HUMAN
T96060001434,ATS8_HUMAN
T96060001435,ATS9_HUMAN
T96060001436,ATTY_HUMAN
T96060001437,ATX10_HUMAN
T96060001438,ATX1L_HUMAN
T96060001439,ATX1_HUMAN
T96060001440,ATX2L_HUMAN
T96060001441,ATX2_HUMAN
T96060001442,ATX3L_HUMAN
T96060001443,ATX3_HUMAN
T96060001444,ATX7_HUMAN
T96060001445,ATX8_HUMAN
T96060001446,AUGN_HUMAN
T96060001447,AUHM_HUMAN
T96060001448,AUNIP_HUMAN
T96060001449,AUP1_HUMAN
T96060001450,AURKA_HUMAN
T96060001451,AURKB_HUMAN
T96060001452,AURKC_HUMAN
T96060001453,AUTS2_HUMAN
T96060001454,AUXI_HUMAN
T96060001455,AVEN_HUMAN
T96060001456,AVIL_HUMAN
T96060001457,AVL9_HUMAN
T96060001458,AVPI1_HUMAN
T96060001459,AVR2A_HUMAN
T96060001460,AVR2B_HUMAN
T96060001461,AWAT1_HUMAN
T96060001462,AWAT2_HUMAN
T96060001463,AX2R_HUMAN
T96060001464,AXA2L_HUMAN
T96060001465,AXA81_HUMAN
T96060001466,AXDN1_HUMAN
T96060001467,AXIN1_HUMAN
T96060001468,AXIN2_HUMAN
T96060001469,AZI2_HUMAN
T96060001470,AZIN1_HUMAN
T96060001471,AZIN2_HUMAN
T96060001472,B2CL1_HUMAN
T96060001473,B2CL2_HUMAN
T96060001474,B2L10_HUMAN
T96060001475,B2L11_HUMAN
T96060001476,B2L12_HUMAN
T96060001477,B2L13_HUMAN
T96060001478,B2L14_HUMAN
T96060001479,B2L15_HUMAN
T96060001480,B2LA1_HUMAN
T96060001481,B2MG_HUMAN
T96060001482,B3A2_HUMAN
T96060001483,B3A3_HUMAN
T96060001484,B3A4_HUMAN
T96060001485,B3AS1_HUMAN
T96060001486,B3AT_HUMAN
T96060001487,B3GA1_HUMAN
T96060001488,B3GA2_HUMAN
T96060001489,B3GA3_HUMAN
T96060001490,B3GL1_HUMAN
T96060001491,B3GL2_HUMAN
T96060001492,B3GLT_HUMAN
T96060001493,B3GN2_HUMAN
T96060001494,B3GN3_HUMAN
T96060001495,B3GN4_HUMAN
T96060001496,B3GN5_HUMAN
T96060001497,B3GN6_HUMAN
T96060001498,B3GN7_HUMAN
T96060001499,B3GN8_HUMAN
T96060001500,B3GN9_HUMAN
T96060001501,B3GNL_HUMAN
T96060001502,B3GT1_HUMAN
T96060001503,B3GT2_HUMAN
T96060001504,B3GT4_HUMAN
T96060001505,B3GT5_HUMAN
T96060001506,B3GT6_HUMAN
T96060001507,B4GA1_HUMAN
T96060001508,B4GN1_HUMAN
T96060001509,B4GN2_HUMAN
T96060001510,B4GN3_HUMAN
T96060001511,B4GN4_HUMAN
T96060001512,B4GT1_HUMAN
T96060001513,B4GT2_HUMAN
T96060001514,B4GT3_HUMAN
T96060001515,B4GT4_HUMAN
T96060001516,B4GT5_HUMAN
T96060001517,B4GT6_HUMAN
T96060001518,B4GT7_HUMAN
T96060001519,B9D1_HUMAN
T96060001520,B9D2_HUMAN
T96060001521,BAALC_HUMAN
T96060001522,BAAS2_HUMAN
T96060001523,BAAT_HUMAN
T96060001524,BABA1_HUMAN
T96060001525,BABA2_HUMAN
T96060001526,BACD1_HUMAN
T96060001527,BACD2_HUMAN
T96060001528,BACD3_HUMAN
T96060001529,BACE1_HUMAN
T96060001530,BACE2_HUMAN
T96060001531,BACH1_HUMAN
T96060001532,BACH2_HUMAN
T96060001533,BACHL_HUMAN
T96060001534,BACH_HUMAN
T96060001535,BAD_HUMAN
T96060001536,BAFL_HUMAN
T96060001537,BAF_HUMAN
T96060001538,BAG1_HUMAN
T96060001539,BAG2_HUMAN
T96060001540,BAG3_HUMAN
T96060001541,BAG4_HUMAN
T96060001542,BAG5_HUMAN
T96060001543,BAG6_HUMAN
T96060001544,BAGE1_HUMAN
T96060001545,BAGE2_HUMAN
T96060001546,BAGE3_HUMAN
T96060001547,BAGE4_HUMAN
T96060001548,BAGE5_HUMAN
T96060001549,BAHC1_HUMAN
T96060001550,BAHD1_HUMAN
T96060001551,BAIP2_HUMAN
T96060001552,BAIP3_HUMAN
T96060001553,BAKOR_HUMAN
T96060001554,BAK_HUMAN
T96060001555,BAMBI_HUMAN
T96060001556,BANK1_HUMAN
T96060001557,BANP_HUMAN
T96060001558,BAP18_HUMAN
T96060001559,BAP1_HUMAN
T96060001560,BAP29_HUMAN
T96060001561,BAP31_HUMAN
T96060001562,BARD1_HUMAN
T96060001563,BARH1_HUMAN
T96060001564,BARH2_HUMAN
T96060001565,BARX1_HUMAN
T96060001566,BARX2_HUMAN
T96060001567,BASI_HUMAN
T96060001568,BASP1_HUMAN
T96060001569,BAT1_HUMAN
T96060001570,BATF2_HUMAN
T96060001571,BATF3_HUMAN
T96060001572,BATF_HUMAN
T96060001573,BAX_HUMAN
T96060001574,BAZ1A_HUMAN
T96060001575,BAZ1B_HUMAN
T96060001576,BAZ2A_HUMAN
T96060001577,BAZ2B_HUMAN
T96060001578,BBC3B_HUMAN
T96060001579,BBC3_HUMAN
T96060001580,BBIP1_HUMAN
T96060001581,BBOF1_HUMAN
T96060001582,BBS10_HUMAN
T96060001583,BBS12_HUMAN
T96060001584,BBS1_HUMAN
T96060001585,BBS2_HUMAN
T96060001586,BBS4_HUMAN
T96060001587,BBS5_HUMAN
T96060001588,BBS7_HUMAN
T96060001589,BBX_HUMAN
T96060001590,BC11A_HUMAN
T96060001591,BC11B_HUMAN
T96060001592,BCAM_HUMAN
T96060001593,BCAP_HUMAN
T96060001594,BCAR1_HUMAN
T96060001595,BCAR3_HUMAN
T96060001596,BCAS1_HUMAN
T96060001597,BCAS3_HUMAN
T96060001598,BCAS4_HUMAN
T96060001599,BCAT1_HUMAN
T96060001600,BCAT2_HUMAN
T96060001601,BCCIP_HUMAN
T96060001602,BCD1_HUMAN
T96060001603,BCDO1_HUMAN
T96060001604,BCDO2_HUMAN
T96060001605,BCE1_HUMAN
T96060001606,BCKD_HUMAN
